Date Invoiced,Date Paid,No. Days taken to Pay,Client Name,Invoice Reference,Invoice Amount,Paid Amount,Is Duplicate,Payment Status,Is Late,Invoice Month,Invoice Year,Payment Month,Payment Year,Is Outstanding,Amount Due
2016-05-31,2016-07-28,58,119,2016-20163098,12736.3,12736.3,True,Fully Paid,True,2016-05,2016,2016-07,2016,False,0.0
2016-06-30,2016-07-28,28,119,2016-20163157,12736.3,12736.3,True,Fully Paid,False,2016-06,2016,2016-07,2016,False,0.0
2016-07-31,2016-08-31,31,119,2016-20163205,16473.16,16473.16,True,Fully Paid,True,2016-07,2016,2016-08,2016,False,0.0
2016-08-28,2016-09-30,33,119,2016-20163226,16473.16,16473.16,True,Fully Paid,True,2016-08,2016,2016-09,2016,False,0.0
2015-05-31,2015-09-22,114,120,2015-20152408,362996.02,362996.02,False,Fully Paid,True,2015-05,2015,2015-09,2015,False,0.0
2015-07-30,2015-10-05,67,120,2015-20152531,315958.87,315958.87,False,Fully Paid,True,2015-07,2015,2015-10,2015,False,0.0
2015-06-30,2015-09-22,84,120,2015-20152463,275247.59,275247.59,False,Fully Paid,True,2015-06,2015,2015-09,2015,False,0.0
2015-04-30,2015-06-16,47,120,2015-15687,220831.13,220831.13,True,Fully Paid,True,2015-04,2015,2015-06,2015,False,0.0
2015-03-31,2015-06-16,77,120,2015-15677,178850.74,178850.74,True,Fully Paid,True,2015-03,2015,2015-06,2015,False,0.0
2015-03-30,2015-06-16,78,120,2015-20151076,257026.78,257026.78,False,Fully Paid,True,2015-03,2015,2015-06,2015,False,0.0
2015-04-30,2015-06-16,47,120,2015-20151096,257026.78,257026.78,False,Fully Paid,True,2015-04,2015,2015-06,2015,False,0.0
2016-11-30,2017-01-30,61,120,2016-20163403,127719.41,127719.41,True,Fully Paid,True,2016-11,2016,2017-01,2017,False,0.0
2015-02-28,2015-03-30,30,120,2015-20151060,150501.22,150501.22,False,Fully Paid,False,2015-02,2015,2015-03,2015,False,0.0
2018-09-30,2018-10-18,18,120,2018-20184434,184228.22,184228.22,True,Fully Paid,False,2018-09,2018,2018-10,2018,False,0.0
2018-10-31,2018-11-25,25,120,2018-20184472,184228.22,184228.22,True,Fully Paid,False,2018-10,2018,2018-11,2018,False,0.0
2018-11-29,2018-12-27,28,120,2018-20184504,184228.22,184228.22,True,Fully Paid,False,2018-11,2018,2018-12,2018,False,0.0
2018-12-30,2019-02-19,51,120,2018-20184554,184228.22,184228.22,True,Fully Paid,True,2018-12,2018,2019-02,2019,False,0.0
2019-01-31,2019-03-25,53,120,2019-4593,184228.22,184228.22,True,Fully Paid,True,2019-01,2019,2019-03,2019,False,0.0
2019-03-19,2019-05-14,56,120,2019-4667,171531.5,171531.5,True,Fully Paid,True,2019-03,2019,2019-05,2019,False,0.0
2019-03-31,2019-06-18,79,120,2019-4680,171531.5,171531.5,True,Fully Paid,True,2019-03,2019,2019-06,2019,False,0.0
2019-04-30,2019-07-21,82,120,2019-4733,171531.5,171531.5,True,Fully Paid,True,2019-04,2019,2019-07,2019,False,0.0
2019-06-12,2019-07-29,47,120,2019-4776,171531.5,171531.5,True,Fully Paid,True,2019-06,2019,2019-07,2019,False,0.0
2015-07-31,2015-11-30,122,120,2015-20152510,59823.99,59823.99,False,Fully Paid,True,2015-07,2015,2015-11,2015,False,0.0
2016-03-31,2016-04-20,20,120,2016-20162970,174035.01,174035.01,False,Fully Paid,False,2016-03,2016,2016-04,2016,False,0.0
2022-09-16,2022-10-03,17,120,2022-6060,91455.94,91455.94,True,Fully Paid,False,2022-09,2022,2022-10,2022,False,0.0
2016-05-31,2016-08-25,86,120,2016-20163087,128165.46,128165.46,False,Fully Paid,True,2016-05,2016,2016-08,2016,False,0.0
2016-08-25,2017-12-27,489,120,2016-20163225,128165.46,128165.46,True,Fully Paid,True,2016-08,2016,2017-12,2017,False,0.0
2018-01-31,2018-06-20,140,120,2018-20184108,60876.75,60876.75,True,Fully Paid,True,2018-01,2018,2018-06,2018,False,0.0
2018-02-28,2018-06-20,112,120,2018-20184159,60876.75,60876.75,True,Fully Paid,True,2018-02,2018,2018-06,2018,False,0.0
2017-07-31,2017-09-28,59,120,2017-20173813,81731.23,81731.23,True,Fully Paid,True,2017-07,2017,2017-09,2017,False,0.0
2017-09-30,2017-10-12,12,120,2017-20173914,81731.23,81731.23,True,Fully Paid,False,2017-09,2017,2017-10,2017,False,0.0
2017-10-31,2017-12-12,42,120,2017-20173980,81731.23,81731.23,True,Fully Paid,True,2017-10,2017,2017-12,2017,False,0.0
2017-11-30,2017-12-27,27,120,2017-20174008,81731.23,81731.23,True,Fully Paid,False,2017-11,2017,2017-12,2017,False,0.0
2017-12-31,2018-02-11,42,120,2017-20174062,81731.23,81731.23,True,Fully Paid,True,2017-12,2017,2018-02,2018,False,0.0
2015-11-30,2016-08-25,269,120,2015-20152751,109722.41,109722.41,False,Fully Paid,True,2015-11,2015,2016-08,2016,False,0.0
2016-08-25,2017-12-27,489,120,2016-20163225,109722.41,109722.41,True,Fully Paid,True,2016-08,2016,2017-12,2017,False,0.0
2017-03-30,2017-05-22,53,120,2017-20173596,138544.58,138544.58,True,Fully Paid,True,2017-03,2017,2017-05,2017,False,0.0
2018-03-29,2018-06-20,83,120,2018-20184214,106214.88,106214.88,True,Fully Paid,True,2018-03,2018,2018-06,2018,False,0.0
2018-04-30,2018-07-30,91,120,2018-20184253,106214.88,106214.88,True,Fully Paid,True,2018-04,2018,2018-07,2018,False,0.0
2018-05-31,2018-07-30,60,120,2018-20184284,106214.88,106214.88,True,Fully Paid,True,2018-05,2018,2018-07,2018,False,0.0
2018-06-28,2018-07-30,32,120,2018-20184334,106214.88,106214.88,True,Fully Paid,True,2018-06,2018,2018-07,2018,False,0.0
2018-07-29,2018-09-25,58,120,2018-20184364,106214.88,106214.88,True,Fully Paid,True,2018-07,2018,2018-09,2018,False,0.0
2018-08-30,2018-09-25,26,120,2018-20184402,106214.88,106214.88,True,Fully Paid,False,2018-08,2018,2018-09,2018,False,0.0
2019-02-24,2019-04-03,38,120,2019-4623,117560.54,117560.54,False,Fully Paid,True,2019-02,2019,2019-04,2019,False,0.0
2019-10-20,2019-11-07,18,120,2019-4931,112493.23,112493.23,False,Fully Paid,False,2019-10,2019,2019-11,2019,False,0.0
2017-08-30,2017-09-28,29,120,2017-20173877,112345.2,112345.2,True,Fully Paid,False,2017-08,2017,2017-09,2017,False,0.0
2016-12-29,2017-01-30,32,120,2016-20163456,107074.02,107074.02,False,Fully Paid,True,2016-12,2016,2017-01,2017,False,0.0
2017-02-28,2017-05-22,83,120,2017-20173541,107074.02,107074.02,True,Fully Paid,True,2017-02,2017,2017-05,2017,False,0.0
2017-03-30,2017-05-22,53,120,2017-20173596,107074.02,107074.02,True,Fully Paid,True,2017-03,2017,2017-05,2017,False,0.0
2017-07-12,2017-09-28,78,120,2017-20173789,54518.44,54518.44,False,Fully Paid,True,2017-07,2017,2017-09,2017,False,0.0
2017-03-30,2017-05-22,53,120,2017-20173596,73772.31,73772.31,True,Fully Paid,True,2017-03,2017,2017-05,2017,False,0.0
2017-07-31,2018-10-18,444,120,2017-20173826,34734.37,34734.37,True,Fully Paid,True,2017-07,2017,2018-10,2018,False,0.0
2017-02-28,2017-05-22,83,120,2017-20173541,75695.79,75695.79,True,Fully Paid,True,2017-02,2017,2017-05,2017,False,0.0
2017-07-31,2018-10-18,444,120,2017-20173826,74949.73,74949.73,True,Fully Paid,True,2017-07,2017,2018-10,2018,False,0.0
2017-02-28,2017-05-22,83,120,2017-20173541,51386.8,51386.8,True,Fully Paid,True,2017-02,2017,2017-05,2017,False,0.0
2015-08-06,2015-10-05,60,120,2015-20152548,27940.73,27940.73,False,Fully Paid,True,2015-08,2015,2015-10,2015,False,0.0
2015-09-13,2016-04-20,220,120,2015-20152611,27940.73,27940.73,False,Fully Paid,True,2015-09,2015,2016-04,2016,False,0.0
2018-09-30,2018-10-18,18,120,2018-20184434,65408.33,65408.33,True,Fully Paid,False,2018-09,2018,2018-10,2018,False,0.0
2018-10-31,2018-11-25,25,120,2018-20184472,65408.33,65408.33,True,Fully Paid,False,2018-10,2018,2018-11,2018,False,0.0
2018-11-29,2018-12-27,28,120,2018-20184504,65408.33,65408.33,True,Fully Paid,False,2018-11,2018,2018-12,2018,False,0.0
2018-12-30,2019-02-19,51,120,2018-20184554,65408.33,65408.33,True,Fully Paid,True,2018-12,2018,2019-02,2019,False,0.0
2019-01-31,2019-03-25,53,120,2019-4593,65408.33,65408.33,True,Fully Paid,True,2019-01,2019,2019-03,2019,False,0.0
2017-08-03,2017-10-10,68,120,2017-20173830,26613.89,26613.89,False,Fully Paid,True,2017-08,2017,2017-10,2017,False,0.0
2017-10-31,2017-12-12,42,120,2017-20173981,52970.61,52970.61,False,Fully Paid,True,2017-10,2017,2017-12,2017,False,0.0
2018-01-31,2018-06-20,140,120,2018-20184108,25512.0,25512.0,True,Fully Paid,True,2018-01,2018,2018-06,2018,False,0.0
2018-02-28,2018-06-20,112,120,2018-20184159,25512.0,25512.0,True,Fully Paid,True,2018-02,2018,2018-06,2018,False,0.0
2018-03-29,2018-06-20,83,120,2018-20184214,25512.0,25512.0,True,Fully Paid,True,2018-03,2018,2018-06,2018,False,0.0
2018-04-30,2018-07-30,91,120,2018-20184253,25512.0,25512.0,True,Fully Paid,True,2018-04,2018,2018-07,2018,False,0.0
2018-05-31,2018-07-30,60,120,2018-20184284,25512.0,25512.0,True,Fully Paid,True,2018-05,2018,2018-07,2018,False,0.0
2018-06-28,2018-07-30,32,120,2018-20184334,25512.0,25512.0,True,Fully Paid,True,2018-06,2018,2018-07,2018,False,0.0
2018-07-29,2018-09-25,58,120,2018-20184364,25512.0,25512.0,True,Fully Paid,True,2018-07,2018,2018-09,2018,False,0.0
2018-08-30,2018-09-25,26,120,2018-20184402,25512.0,25512.0,True,Fully Paid,False,2018-08,2018,2018-09,2018,False,0.0
2018-09-30,2018-10-18,18,120,2018-20184434,25512.0,25512.0,True,Fully Paid,False,2018-09,2018,2018-10,2018,False,0.0
2018-10-31,2018-11-25,25,120,2018-20184472,25512.0,25512.0,True,Fully Paid,False,2018-10,2018,2018-11,2018,False,0.0
2018-11-29,2018-12-27,28,120,2018-20184504,25512.0,25512.0,True,Fully Paid,False,2018-11,2018,2018-12,2018,False,0.0
2018-12-30,2019-02-19,51,120,2018-20184554,25512.0,25512.0,True,Fully Paid,True,2018-12,2018,2019-02,2019,False,0.0
2019-01-31,2019-03-25,53,120,2019-4593,25512.0,25512.0,True,Fully Paid,True,2019-01,2019,2019-03,2019,False,0.0
2019-03-19,2019-05-14,56,120,2019-4667,25512.0,25512.0,True,Fully Paid,True,2019-03,2019,2019-05,2019,False,0.0
2019-03-31,2019-06-18,79,120,2019-4680,25512.0,25512.0,True,Fully Paid,True,2019-03,2019,2019-06,2019,False,0.0
2019-04-30,2019-07-21,82,120,2019-4733,25512.0,25512.0,True,Fully Paid,True,2019-04,2019,2019-07,2019,False,0.0
2019-06-12,2019-07-29,47,120,2019-4776,25512.0,25512.0,True,Fully Paid,True,2019-06,2019,2019-07,2019,False,0.0
2019-07-22,2019-09-10,50,120,2019-4821,25512.0,25512.0,False,Fully Paid,True,2019-07,2019,2019-09,2019,False,0.0
2017-08-30,2017-09-28,29,120,2017-20173877,32276.48,32276.48,True,Fully Paid,False,2017-08,2017,2017-09,2017,False,0.0
2017-09-30,2017-10-12,12,120,2017-20173914,32276.48,32276.48,True,Fully Paid,False,2017-09,2017,2017-10,2017,False,0.0
2017-10-31,2017-12-12,42,120,2017-20173980,32276.48,32276.48,True,Fully Paid,True,2017-10,2017,2017-12,2017,False,0.0
2017-11-30,2017-12-27,27,120,2017-20174008,32276.48,32276.48,True,Fully Paid,False,2017-11,2017,2017-12,2017,False,0.0
2017-12-31,2018-02-11,42,120,2017-20174062,32276.48,32276.48,True,Fully Paid,True,2017-12,2017,2018-02,2018,False,0.0
2016-11-30,2017-01-30,61,120,2016-20163403,41670.12,41670.12,True,Fully Paid,True,2016-11,2016,2017-01,2017,False,0.0
2015-04-30,2015-06-16,47,120,2015-15687,50002.6,50002.6,True,Fully Paid,True,2015-04,2015,2015-06,2015,False,0.0
2017-10-10,2017-12-06,57,120,2017-20173949,17547.74,17547.74,False,Fully Paid,True,2017-10,2017,2017-12,2017,False,0.0
2016-03-15,2016-04-20,36,120,2016-20162955,26842.54,26842.54,False,Fully Paid,True,2016-03,2016,2016-04,2016,False,0.0
2017-12-31,2018-04-19,109,120,2017-20174088,27885.61,27885.61,True,Fully Paid,True,2017-12,2017,2018-04,2018,False,0.0
2018-07-29,2018-09-24,57,120,2018-20184365,34761.38,34761.38,True,Fully Paid,True,2018-07,2018,2018-09,2018,False,0.0
2018-08-30,2018-11-29,91,120,2018-20184403,34761.38,34761.38,True,Fully Paid,True,2018-08,2018,2018-11,2018,False,0.0
2018-09-30,2018-11-29,60,120,2018-20184435,34761.38,34761.38,True,Fully Paid,True,2018-09,2018,2018-11,2018,False,0.0
2018-10-31,2018-11-29,29,120,2018-20184473,34761.38,34761.38,True,Fully Paid,False,2018-10,2018,2018-11,2018,False,0.0
2018-11-29,2019-01-07,39,120,2018-20184505,34761.38,34761.38,True,Fully Paid,True,2018-11,2018,2019-01,2019,False,0.0
2018-12-30,2019-02-13,45,120,2018-20184550,34761.38,34761.38,True,Fully Paid,True,2018-12,2018,2019-02,2019,False,0.0
2019-01-31,2019-02-24,24,120,2019-4594,34761.38,34761.38,True,Fully Paid,False,2019-01,2019,2019-02,2019,False,0.0
2019-02-28,2019-04-03,34,120,2019-4640,34761.38,34761.38,True,Fully Paid,True,2019-02,2019,2019-04,2019,False,0.0
2019-03-31,2019-05-19,49,120,2019-4679,34761.38,34761.38,True,Fully Paid,True,2019-03,2019,2019-05,2019,False,0.0
2019-04-30,2019-06-11,42,120,2019-4729,34761.38,34761.38,True,Fully Paid,True,2019-04,2019,2019-06,2019,False,0.0
2019-05-30,2019-07-29,60,120,2019-4749,34761.38,34761.38,True,Fully Paid,True,2019-05,2019,2019-07,2019,False,0.0
2019-06-30,2019-08-22,53,120,2019-4798,34761.38,34761.38,True,Fully Paid,True,2019-06,2019,2019-08,2019,False,0.0
2019-02-28,2019-04-03,34,120,2019-4646,19471.44,19471.44,False,Fully Paid,True,2019-02,2019,2019-04,2019,False,0.0
2019-03-31,2019-05-19,49,120,2019-4691,19471.44,19471.44,False,Fully Paid,True,2019-03,2019,2019-05,2019,False,0.0
2019-04-30,2019-06-11,42,120,2019-4726,19471.44,19471.44,False,Fully Paid,True,2019-04,2019,2019-06,2019,False,0.0
2019-05-30,2019-07-29,60,120,2019-4760,19471.44,19471.44,False,Fully Paid,True,2019-05,2019,2019-07,2019,False,0.0
2019-06-30,2019-10-30,122,120,2019-4787,19471.44,19471.44,False,Fully Paid,True,2019-06,2019,2019-10,2019,False,0.0
2015-02-04,2015-02-11,7,120,2015-15659,20225.4,20225.4,True,Fully Paid,False,2015-02,2015,2015-02,2015,False,0.0
2015-06-08,2015-09-22,106,120,2015-20152431,20225.4,20225.4,False,Fully Paid,True,2015-06,2015,2015-09,2015,False,0.0
2017-12-31,2018-04-19,109,120,2017-20174088,20225.4,20225.4,True,Fully Paid,True,2017-12,2017,2018-04,2018,False,0.0
2017-03-30,2017-04-11,12,120,2017-20173618,33399.94,33399.94,False,Fully Paid,False,2017-03,2017,2017-04,2017,False,0.0
2018-03-12,2018-04-19,38,120,2018-20184182,24783.14,24783.14,False,Fully Paid,True,2018-03,2018,2018-04,2018,False,0.0
2019-04-30,2019-06-11,42,120,2019-4714,15252.87,15252.87,False,Fully Paid,True,2019-04,2019,2019-06,2019,False,0.0
2017-02-22,2017-05-22,89,120,2017-20173529,16577.92,16577.92,False,Fully Paid,True,2017-02,2017,2017-05,2017,False,0.0
2022-09-16,2022-10-03,17,120,2022-6060,15015.46,15015.46,True,Fully Paid,False,2022-09,2022,2022-10,2022,False,0.0
2017-10-31,2018-04-19,170,120,2017-20173971,12736.3,12736.3,True,Fully Paid,True,2017-10,2017,2018-04,2018,False,0.0
2015-03-31,2015-06-16,77,120,2015-15677,26260.33,26260.33,True,Fully Paid,True,2015-03,2015,2015-06,2015,False,0.0
2019-03-17,2019-04-24,38,120,2019-4666,26843.66,26843.66,True,Fully Paid,True,2019-03,2019,2019-04,2019,False,0.0
2019-03-17,2019-04-24,38,120,2019-4666,26843.66,26843.66,True,Fully Paid,True,2019-03,2019,2019-04,2019,False,0.0
2019-05-12,2019-06-26,45,120,2019-4738,15173.93,15173.93,False,Fully Paid,True,2019-05,2019,2019-06,2019,False,0.0
2019-03-19,2019-05-14,56,120,2019-4667,9583.72,9583.72,True,Fully Paid,True,2019-03,2019,2019-05,2019,False,0.0
2019-03-31,2019-06-18,79,120,2019-4680,9583.72,9583.72,True,Fully Paid,True,2019-03,2019,2019-06,2019,False,0.0
2019-04-30,2019-07-21,82,120,2019-4733,9583.72,9583.72,True,Fully Paid,True,2019-04,2019,2019-07,2019,False,0.0
2019-06-12,2019-07-29,47,120,2019-4776,9583.72,9583.72,True,Fully Paid,True,2019-06,2019,2019-07,2019,False,0.0
2017-10-31,2018-04-19,170,120,2017-20173971,10293.87,10293.87,True,Fully Paid,True,2017-10,2017,2018-04,2018,False,0.0
2017-12-31,2018-04-19,109,120,2017-20174088,10293.87,10293.87,True,Fully Paid,True,2017-12,2017,2018-04,2018,False,0.0
2017-04-30,2017-07-03,64,120,2017-20173659,17385.9,17385.9,True,Fully Paid,True,2017-04,2017,2017-07,2017,False,0.0
2017-06-06,2017-07-03,27,120,2017-20173731,17385.9,17385.9,True,Fully Paid,False,2017-06,2017,2017-07,2017,False,0.0
2017-06-29,2017-09-28,91,120,2017-20173763,17385.9,17385.9,True,Fully Paid,True,2017-06,2017,2017-09,2017,False,0.0
2017-07-31,2017-09-28,59,120,2017-20173813,17385.9,17385.9,True,Fully Paid,True,2017-07,2017,2017-09,2017,False,0.0
2018-04-30,2018-07-30,91,120,2018-20184266,17435.27,17435.27,False,Fully Paid,True,2018-04,2018,2018-07,2018,False,0.0
2018-05-31,2018-07-30,60,120,2018-20184285,17435.27,17435.27,False,Fully Paid,True,2018-05,2018,2018-07,2018,False,0.0
2018-06-28,2018-09-24,88,120,2018-20184335,17435.27,17435.27,False,Fully Paid,True,2018-06,2018,2018-09,2018,False,0.0
2018-07-29,2018-09-24,57,120,2018-20184365,17435.27,17435.27,True,Fully Paid,True,2018-07,2018,2018-09,2018,False,0.0
2018-08-30,2018-11-29,91,120,2018-20184403,17435.27,17435.27,True,Fully Paid,True,2018-08,2018,2018-11,2018,False,0.0
2018-09-30,2018-11-29,60,120,2018-20184435,17435.27,17435.27,True,Fully Paid,True,2018-09,2018,2018-11,2018,False,0.0
2018-10-31,2018-11-29,29,120,2018-20184473,17435.27,17435.27,True,Fully Paid,False,2018-10,2018,2018-11,2018,False,0.0
2018-11-29,2019-01-07,39,120,2018-20184505,17435.27,17435.27,True,Fully Paid,True,2018-11,2018,2019-01,2019,False,0.0
2018-12-30,2019-02-13,45,120,2018-20184550,17435.27,17435.27,True,Fully Paid,True,2018-12,2018,2019-02,2019,False,0.0
2019-01-31,2019-02-24,24,120,2019-4594,17435.27,17435.27,True,Fully Paid,False,2019-01,2019,2019-02,2019,False,0.0
2019-02-28,2019-04-03,34,120,2019-4640,17435.27,17435.27,True,Fully Paid,True,2019-02,2019,2019-04,2019,False,0.0
2019-03-31,2019-05-19,49,120,2019-4679,17435.27,17435.27,True,Fully Paid,True,2019-03,2019,2019-05,2019,False,0.0
2019-04-30,2019-06-11,42,120,2019-4729,17435.27,17435.27,True,Fully Paid,True,2019-04,2019,2019-06,2019,False,0.0
2019-05-30,2019-07-29,60,120,2019-4749,17435.27,17435.27,True,Fully Paid,True,2019-05,2019,2019-07,2019,False,0.0
2019-06-30,2019-08-22,53,120,2019-4798,17435.27,17435.27,True,Fully Paid,True,2019-06,2019,2019-08,2019,False,0.0
2019-07-31,2019-08-22,22,120,2019-4828,17435.27,17435.27,False,Fully Paid,False,2019-07,2019,2019-08,2019,False,0.0
2018-05-24,2018-07-30,67,120,2018-20182405,18959.14,18959.14,False,Fully Paid,True,2018-05,2018,2018-07,2018,False,0.0
2017-04-30,2017-07-03,64,120,2017-20173659,19790.92,19790.92,True,Fully Paid,True,2017-04,2017,2017-07,2017,False,0.0
2017-06-06,2017-07-03,27,120,2017-20173731,19790.92,19790.92,True,Fully Paid,False,2017-06,2017,2017-07,2017,False,0.0
2017-06-29,2017-09-28,91,120,2017-20173763,19790.92,19790.92,True,Fully Paid,True,2017-06,2017,2017-09,2017,False,0.0
2016-11-30,2017-01-30,61,120,2016-20163403,16473.16,16473.16,True,Fully Paid,True,2016-11,2016,2017-01,2017,False,0.0
2017-10-31,2018-04-19,170,120,2017-20173971,16473.16,16473.16,True,Fully Paid,True,2017-10,2017,2018-04,2018,False,0.0
2018-01-31,2018-06-20,140,120,2018-20184108,18722.47,18722.47,True,Fully Paid,True,2018-01,2018,2018-06,2018,False,0.0
2018-02-28,2018-06-20,112,120,2018-20184159,18722.47,18722.47,True,Fully Paid,True,2018-02,2018,2018-06,2018,False,0.0
2018-12-30,2019-04-08,99,120,2018-20184557,17790.92,17790.92,False,Fully Paid,True,2018-12,2018,2019-04,2019,False,0.0
2017-04-30,2017-07-03,64,120,2017-20173659,15557.24,15557.24,True,Fully Paid,True,2017-04,2017,2017-07,2017,False,0.0
2017-06-06,2017-07-03,27,120,2017-20173731,15557.24,15557.24,True,Fully Paid,False,2017-06,2017,2017-07,2017,False,0.0
2017-06-29,2017-09-28,91,120,2017-20173763,15557.24,15557.24,True,Fully Paid,True,2017-06,2017,2017-09,2017,False,0.0
2017-07-31,2017-09-28,59,120,2017-20173813,15557.24,15557.24,True,Fully Paid,True,2017-07,2017,2017-09,2017,False,0.0
2017-08-30,2017-09-28,29,120,2017-20173877,15557.24,15557.24,True,Fully Paid,False,2017-08,2017,2017-09,2017,False,0.0
2017-09-30,2017-10-12,12,120,2017-20173914,15557.24,15557.24,True,Fully Paid,False,2017-09,2017,2017-10,2017,False,0.0
2017-10-31,2017-12-12,42,120,2017-20173980,15557.24,15557.24,True,Fully Paid,True,2017-10,2017,2017-12,2017,False,0.0
2017-11-30,2017-12-27,27,120,2017-20174008,15557.24,15557.24,True,Fully Paid,False,2017-11,2017,2017-12,2017,False,0.0
2017-12-31,2018-02-11,42,120,2017-20174062,15557.24,15557.24,True,Fully Paid,True,2017-12,2017,2018-02,2018,False,0.0
2019-03-14,2019-04-24,41,120,2019-4663,16590.39,16590.3,True,Partially Paid,True,2019-03,2019,2019-04,2019,True,0.09000000000014552
2019-03-14,2019-04-24,41,120,2019-4663,16590.39,0.08,True,Partially Paid,True,2019-03,2019,2019-04,2019,True,16590.309999999998
2019-06-12,2019-07-29,47,120,2019-4775,16590.39,16590.39,False,Fully Paid,True,2019-06,2019,2019-07,2019,False,0.0
2019-06-30,2019-08-22,53,120,2019-4797,16590.39,16590.39,False,Fully Paid,True,2019-06,2019,2019-08,2019,False,0.0
2019-08-19,2019-09-11,23,120,2019-4857,16590.39,16590.39,False,Fully Paid,False,2019-08,2019,2019-09,2019,False,0.0
2019-09-04,2019-10-28,54,120,2019-4883,16590.39,16590.39,False,Fully Paid,True,2019-09,2019,2019-10,2019,False,0.0
2018-01-31,2018-06-20,140,120,2018-20184108,7487.5,7487.5,True,Fully Paid,True,2018-01,2018,2018-06,2018,False,0.0
2018-02-28,2018-06-20,112,120,2018-20184159,7487.5,7487.5,True,Fully Paid,True,2018-02,2018,2018-06,2018,False,0.0
2018-03-29,2018-06-20,83,120,2018-20184214,7487.5,7487.5,True,Fully Paid,True,2018-03,2018,2018-06,2018,False,0.0
2018-04-30,2018-07-30,91,120,2018-20184253,7487.5,7487.5,True,Fully Paid,True,2018-04,2018,2018-07,2018,False,0.0
2018-05-31,2018-07-30,60,120,2018-20184284,7487.5,7487.5,True,Fully Paid,True,2018-05,2018,2018-07,2018,False,0.0
2018-06-28,2018-07-30,32,120,2018-20184334,7487.5,7487.5,True,Fully Paid,True,2018-06,2018,2018-07,2018,False,0.0
2018-07-29,2018-09-25,58,120,2018-20184364,7487.5,7487.5,True,Fully Paid,True,2018-07,2018,2018-09,2018,False,0.0
2018-08-30,2018-09-25,26,120,2018-20184402,7487.5,7487.5,True,Fully Paid,False,2018-08,2018,2018-09,2018,False,0.0
2017-04-30,2017-07-03,64,120,2017-20173659,7818.61,7818.61,True,Fully Paid,True,2017-04,2017,2017-07,2017,False,0.0
2017-06-06,2017-07-03,27,120,2017-20173731,7818.61,7818.61,True,Fully Paid,False,2017-06,2017,2017-07,2017,False,0.0
2017-06-29,2017-09-28,91,120,2017-20173763,7818.61,7818.61,True,Fully Paid,True,2017-06,2017,2017-09,2017,False,0.0
